scenorio,truck,gross,net,fromid,toid
2,11t,0.86115702,0.675459605,80,76
2,11t,0.787233358,0.649711268,80,55
2,11t,0.798942627,0.645818417,80,61
2,11t,0.904098887,0.7247252,80,75
2,CNTR,0.692551918,0.450403684,80,85
2,CNTR,0.6337741,0.377568599,80,85
2,CNTR,0.673751714,0.440861745,80,85
2,11t,0.079069282,0.050141969,85,65
2,11t,1.022701482,0.662481322,96,85
2,11t,0.84837038,0.417408142,81,85
2,11t,0.684177693,0.433473735,33,80
2,1t,3.464945627,2.317077975,33,44
2,11t,0.628584816,0.482209458,34,85
2,11t,0.596456463,0.484204783,34,85
2,11t,0.711782396,0.392005781,81,69
2,11t,0.754726829,0.436147613,81,75
2,11t,0.494142664,0.281859751,81,41
2,11t,0.807646307,0.43931131,81,54
2,11t,0.631852065,0.348461586,81,46
2,11t,0.799221204,0.446193504,81,49
2,11t,0.761485262,0.459211325,81,47
2,11t,0.789908124,0.472472337,81,58
2,11t,0.696557742,0.404222726,81,40
2,11t,0.702031108,0.382290595,81,44
2,11t,0.707341939,0.402215664,81,50
2,11t,0.51178219,0.285661067,81,62
2,11t,0.682702623,0.389995134,81,61
2,11t,0.682347739,0.370950514,81,55
2,11t,0.750031651,0.416137521,81,70
2,11t,0.776744632,0.437110687,81,66
2,11t,0.491054841,0.268256543,81,89
2,11t,0.460973782,0.264372943,81,60
2,11t,0.695952965,0.400754832,81,90
2,11t,0.468157049,0.267845332,81,71
2,11t,0.785998271,0.444190086,81,48
2,11t,0.747991771,0.410257243,81,88
2,11t,0.514526844,0.291044168,81,76
2,11t,0.732001927,0.396917195,81,78
2,11t,0.549015708,0.340441117,96,81
2,11t,0.60331257,0.418281488,96,81
2,11t,0.595522039,0.386879794,96,81
2,11t,0.612790934,0.391832615,96,81
2,11t,0.887110965,0.470851658,81,85
2,11t,0.497312985,0.387726469,34,85
2,CNTR,0.610007182,0.441753895,33,80
2,11t,0.729660765,0.495648116,33,81
2,11t,0.677619455,0.470323369,92,80
2,11t,0.580995239,0.496344596,34,85
2,11t,0.946807628,0.598673342,96,85
2,11t,0.453304773,0.359349907,34,85
2,11t,0.674299919,0.536536637,34,85
2,11t,0.623275046,0.38811343,96,81
2,11t,0.592226332,0.352957079,96,81
2,11t,0.881255676,0.54397278,33,85
2,11t,0.378319576,0.279276375,80,49
2,11t,0.58472352,0.475760126,34,85
2,11t,0.757933338,0.480380402,33,81
2,CNTR,0.544643275,0.329884101,80,85
2,CNTR,0.694146592,0.430504695,80,85
2,11t,0.932096821,0.661247353,92,80
2,11t,0.822510546,0.602598977,92,80
2,11t,0.810325438,0.559197529,92,80
2,11t,0.824166986,0.609801152,92,85
2,11t,0.83243951,0.408455329,81,85
2,11t,0.599777715,0.453061736,34,85
2,11t,0.634425629,0.358789906,34,80
2,11t,0.515262453,0.394690528,34,85
2,11t,0.766804713,0.440901673,96,81
2,11t,0.567976422,0.423545099,34,85
2,11t,0.746328934,0.367687561,81,32
2,11t,0.787488444,0.511277326,33,80
2,11t,0.830345179,0.520321208,33,85
2,11t,0.470859316,0.338769277,80,44
2,11t,0.544774741,0.378668334,80,75
2,11t,0.613952859,0.438222318,80,66
2,11t,0.377425716,0.271022305,80,50
2,11t,0.464803369,0.320397372,80,47
2,11t,1.048733967,0.732952584,80,55
2,11t,0.57799689,0.460700218,34,85
2,11t,0.812537735,0.584932849,80,69
2,11t,0.80142666,0.573728611,80,48
2,11t,0.788108022,0.568676547,80,58
2,11t,0.808844449,0.572652606,80,88
2,11t,0.611324918,0.447944813,80,54
2,11t,0.753855005,0.551187194,80,70
2,11t,0.634920076,0.447809931,80,61
2,11t,0.663199371,0.474224504,80,78
2,11t,0.685157783,0.480565816,33,81
2,11t,0.590246563,0.338315719,81,49
2,11t,0.809609252,0.470782812,81,66
2,11t,0.584257295,0.447980255,34,85
2,11t,0.484350611,0.39071238,34,85
2,11t,0.82815043,0.480585474,96,81
2,11t,0.449015377,0.372974685,96,81
2,CNTR,0.670811674,0.389550275,34,80
2,5t,0.981708237,0.478584025,96,85
2,11t,0.268682925,0.136323732,32,72
2,11t,0.379641217,0.21929107,32,51
2,11t,0.245229179,0.137692193,32,57
2,11t,0.254989918,0.136616175,32,74
2,11t,0.3596767,0.213596648,32,73
2,11t,0.608389297,0.32925733,32,64
2,11t,0.241529499,0.125692155,32,52
2,11t,0.257941987,0.133232912,32,67
2,11t,0.400015767,0.209477592,32,43
2,11t,0.348823516,0.187555213,32,77
2,11t,0.30809521,0.159810742,32,42
2,11t,0.21762192,0.114466005,32,68
2,11t,0.24996587,0.130356449,32,59
2,5t,0.673595155,0.358641986,32,53
2,11t,0.192459009,0.096279748,32,63
2,11t,0.150138607,0.080725187,32,83
2,11t,0.242841764,0.128343928,32,86
2,11t,0.284167288,0.142148497,32,65
2,11t,0.533965718,0.416543234,34,85
2,11t,0.509744989,0.347982048,34,85
2,11t,0.461044624,0.266231082,34,80
2,11t,0.597850085,0.402041574,34,85
2,11t,0.801430671,0.517076583,33,81
2,11t,0.41932261,0.387696666,33,81
2,11t,0.740061454,0.46502028,33,85
2,11t,0.83899108,0.586040459,92,80
2,11t,0.494297841,0.317116318,92,80
2,11t,0.590434074,0.41299249,92,85
2,11t,0.189117076,0.148731247,96,81
2,11t,0.543843479,0.220596293,93,80
2,11t,0.182145723,0.175841076,93,80
2,11t,0.256160153,0.143844511,93,85
2,5t,0.638678275,0.284865408,93,85
2,11t,0.457952615,0.162665289,93,80
2,11t,0.681342137,0.446772894,34,85
2,11t,0.470095016,0.26850332,81,47
2,11t,0.394750584,0.242827262,33,85
2,CNTR,0.644751599,0.373944302,33,80
2,11t,0.522472081,0.312508957,96,81
2,11t,0.518212726,0.369491364,34,85
2,11t,0.723461826,0.373064183,81,32
2,11t,0.659373796,0.358517175,80,85
2,11t,0.581077148,0.397767814,80,85
2,11t,0.842402773,0.5791585,85,64
2,11t,0.828628694,0.577378055,85,64
2,5t,1.100009344,0.756858125,85,64
2,11t,0.749718325,0.533074837,85,43
2,11t,0.82456185,0.597842583,85,53
2,11t,0.904682773,0.630390998,85,77
2,11t,0.766679373,0.529755523,85,42
2,11t,0.833876684,0.581799785,85,51
2,11t,0.874413468,0.622254701,85,73
2,11t,0.789582175,0.531245243,85,65
2,11t,0.804771546,0.557045055,85,67
2,11t,0.706742511,0.482249336,85,72
2,11t,0.791182133,0.555870322,85,59
2,11t,0.781014227,0.55007349,85,74
2,11t,0.714095813,0.500651707,85,86
2,11t,0.728777393,0.509320493,85,52
2,11t,0.766563535,0.516511305,85,57
2,11t,0.755147846,0.526012733,85,68
2,11t,0.572668262,0.384496774,85,63
2,11t,0.511292687,0.353018973,85,83
2,11t,0.736328298,0.48405016,85,43
2,11t,0.839655633,0.573977264,85,53
2,11t,0.680967421,0.464035409,85,77
2,11t,0.676836271,0.466623521,85,42
2,11t,0.479533887,0.322095125,85,51
2,11t,0.577004232,0.392854006,85,73
2,11t,0.548775792,0.364838046,80,41
2,11t,0.492076767,0.348532076,85,65
2,11t,0.492722148,0.335123967,80,71
2,11t,0.558229074,0.385606221,85,67
2,11t,0.556910006,0.373625588,85,72
2,11t,0.286522173,0.179167819,85,59
2,11t,0.523332388,0.343257911,80,69
2,11t,0.433473762,0.287257826,85,74
2,11t,0.415171313,0.27976658,85,86
2,11t,0.267881566,0.184392138,85,52
2,11t,0.668121391,0.451461507,80,75
2,11t,0.132512772,0.089650541,85,57
2,5t,0.374880499,0.245311209,85,68
2,11t,0.203662614,0.123592461,80,75
2,11t,0.677552986,0.433336811,85,43
2,11t,0.456128196,0.305589721,85,53
2,11t,0.356216618,0.228608437,85,77
2,5t,0.423531483,0.288948425,85,42
2,11t,0.157663911,0.087863454,80,47
2,5t,0.505431995,0.319314937,85,51
2,5t,0.361208968,0.242560704,85,73
2,5t,0.317170589,0.207980398,85,65
2,11t,0.558811215,0.383947994,80,47
2,11t,0.271703635,0.163907441,80,61
2,11t,0.871895319,0.554576731,96,32
2,11t,0.459570736,0.303155615,80,58
2,11t,0.731204386,0.484860164,80,49
2,11t,0.220332604,0.140990437,80,49
2,11t,0.440468156,0.275131977,80,40
2,11t,0.001762598,0.000570739,80,40
2,11t,0.524628589,0.375026207,80,44
2,11t,0.16693999,0.097856494,80,44
2,11t,0.511585736,0.321564282,80,76
2,11t,0.129779772,0.075628776,80,46
2,11t,0.142303401,0.079456606,80,55
2,11t,0.515802937,0.386254128,80,66
2,11t,0.584753017,0.397286755,80,66
2,11t,0.567743471,0.332859645,81,54
2,11t,0.549511744,0.302537074,81,40
2,11t,0.67874385,0.388840912,81,88
2,11t,0.566884255,0.312219451,81,75
2,11t,0.671994108,0.359490622,81,44
2,11t,0.522741983,0.293610668,81,50
2,11t,0.221962005,0.127593384,80,66
2,11t,0.61333751,0.392451694,80,48
2,5t,0.521846308,0.303950754,81,60
2,11t,0.732341492,0.417101815,81,69
2,11t,0.583568555,0.338040544,81,58
2,11t,0.559569361,0.317315956,81,78
2,11t,0.584318375,0.325485589,81,61
2,11t,0.621888305,0.353166759,81,70
2,11t,0.816164299,0.457287379,81,48
2,11t,0.442962961,0.255708313,81,62
2,11t,0.37650991,0.217873695,81,89
2,11t,0.423611365,0.235547545,81,76
2,11t,0.441315083,0.256498446,81,71
2,11t,0.437351336,0.24805789,81,41
2,11t,0.677775426,0.374412649,81,49
2,11t,0.458400583,0.266566839,81,66
2,11t,0.550693632,0.311268459,81,47
2,11t,0.162029075,0.137219777,96,81
2,11t,0.496793889,0.329404046,80,62
2,11t,0.338702022,0.205684904,80,70
2,11t,0.287646448,0.180863213,80,60
2,11t,0.300314938,0.185293295,80,78
2,11t,0.7333912,0.514604015,80,50
2,11t,0.052642348,0.032099461,80,50
2,11t,0.554821123,0.365673623,80,54
2,11t,0.159956789,0.091014365,80,54
2,11t,0.305435928,0.193960842,80,88
2,11t,0.295790473,0.184436697,80,89
2,11t,0.135931386,0.080461941,80,90
2,11t,0.556250522,0.413578378,34,85
2,11t,0.687937657,0.444687022,96,81
2,11t,0.568032968,0.31715511,81,55
2,11t,0.868413265,0.575052542,33,80
2,11t,0.644386917,0.420707334,33,80
2,11t,0.526200752,0.420239547,34,85
2,11t,0.74726831,0.413686067,34,80
2,11t,0.643931778,0.481057326,34,85
2,11t,0.535380987,0.423954575,34,85
2,11t,0.458836745,0.30512741,80,85
2,11t,0.630040927,0.469925678,34,85
2,11t,0.481397152,0.373961618,34,85
2,11t,0.782178123,0.404041165,81,32
2,5t,1.038582783,0.619306948,33,80
2,11t,0.729166764,0.426939963,96,81
2,11t,0.746305889,0.541099212,85,64
2,11t,0.071838552,0.056917735,96,81
2,11t,0.380837072,0.17946494,81,32
2,11t,0.182732564,0.146165811,80,49
2,11t,0.44747853,0.326504954,34,85
2,11t,0.842248969,0.472337634,96,81
2,11t,0.556849766,0.308084882,96,32
2,11t,0.450715698,0.334561217,34,85
2,11t,0.328879609,0.164384887,81,32
2,5t,0.170033496,0.087953736,33,80
2,11t,0.266818218,0.231476972,96,81
2,11t,0.283151006,0.150768526,34,80
2,11t,0.580630283,0.422975599,34,85
2,11t,0.41095933,0.30100326,34,85
2,CNTR,0.599531491,0.336960682,34,80
2,11t,0.210717189,0.146688813,96,32
2,11t,0.431194128,0.208047113,81,32
2,11t,0.354887587,0.265323421,34,85
2,11t,0.431103276,0.247391816,81,75
2,11t,0.33492216,0.194779237,81,50
2,11t,0.275251566,0.15533529,81,54
2,11t,0.305080964,0.180134903,81,58
2,11t,0.044084989,0.026297029,81,49
2,11t,0.025892653,0.017090964,81,66
2,11t,0.047270855,0.041804623,81,47
2,11t,0.112778144,0.066249108,81,40
2,11t,0.141597524,0.0873252,81,44
2,11t,0.091186724,0.058346939,81,55
2,11t,0.022023836,0.015969295,81,75
2,11t,0.019472765,0.013099575,81,50
2,11t,0.367146569,0.186173747,81,32
2,11t,0.431088591,0.231033468,96,81
2,11t,0.499984825,0.365886831,34,85
2,11t,0.215359139,0.121267244,92,80
2,11t,0.399962693,0.299663764,34,85
2,11t,0.178818055,0.150975733,96,81
2,11t,0.537649932,0.3933779,34,85
2,11t,0.41594662,0.289124656,34,85
2,11t,0.713116752,0.471875541,92,80
2,11t,0.925556078,0.683001077,92,85
2,11t,0.043101257,0.028751654,96,81
2,11t,0.513886889,0.328140827,34,85
2,11t,0.926273295,0.543082091,33,85
2,11t,0.792041043,0.478506888,33,81
2,11t,0.777663352,0.587911599,80,71
2,11t,0.834606564,0.65182557,80,41
2,11t,0.972444929,0.784233378,80,54
2,11t,0.801475985,0.667672514,80,44
2,11t,0.952439841,0.768372945,80,47
2,11t,0.828939066,0.670657427,80,88
2,11t,0.813670087,0.617804452,80,60
2,11t,0.99588114,0.822482385,80,49
2,11t,0.854890174,0.66429951,80,62
2,11t,0.968878456,0.776941546,80,66
2,5t,1.442654928,1.119718267,80,89
2,5t,1.306704652,0.966366637,80,90
2,11t,0.846851748,0.672849844,80,69
2,11t,0.793698706,0.662705882,80,70
2,11t,0.884798493,0.718250486,80,48
2,11t,0.832540171,0.674064697,80,40
2,11t,0.906084051,0.723448919,80,50
2,11t,0.936119058,0.761763009,80,58
2,11t,0.740628181,0.601272319,80,78
2,11t,0.74630832,0.576716426,80,46
2,11t,0.803468246,0.633215429,80,76
2,11t,0.85016268,0.679046446,80,55
2,11t,0.857205277,0.689635139,80,61
2,11t,0.810529212,0.66408852,80,75
2,CNTR,0.71970578,0.473803188,80,85
2,CNTR,0.684429613,0.450631239,80,85
2,CNTR,0.733275096,0.502157826,80,85
2,11t,0.882230189,0.570830424,96,85
2,11t,0.814698092,0.395286779,81,85
2,11t,0.758139558,0.477386686,33,80
2,1t,3.47211968,2.24842223,33,44
2,11t,0.778771689,0.482056777,96,81
2,11t,0.424037823,0.276823166,96,81
2,11t,0.629990999,0.505883457,34,85
2,11t,0.775629748,0.434105835,81,69
2,11t,0.699498136,0.397303784,81,75
2,11t,0.485741474,0.267817416,81,41
2,11t,0.792412308,0.443296629,81,54
2,11t,0.664042192,0.377020434,81,46
2,11t,0.760363444,0.434586308,81,49
2,11t,0.753197164,0.430159894,81,47
2,11t,0.804146447,0.471161757,81,58
2,11t,0.651988204,0.364317542,81,40
2,11t,0.786421158,0.431239392,81,44
2,11t,0.708818866,0.396915055,81,78
2,11t,0.727443332,0.409940359,81,50
2,11t,0.513287773,0.284536863,81,62
2,11t,0.627273571,0.500767168,34,85
2,11t,0.754768746,0.423311651,81,61
2,11t,0.670901663,0.364665556,81,55
2,11t,0.778834346,0.435786052,81,70
2,11t,0.68673132,0.37958601,81,66
2,11t,0.450608708,0.253144113,81,60
2,11t,0.459152116,0.260795934,81,89
2,11t,0.660198844,0.374775748,81,90
2,11t,0.76665011,0.423499678,81,48
2,11t,0.503789565,0.281046256,81,71
2,11t,0.490748665,0.267380828,81,76
2,11t,0.680916248,0.385185858,81,88
2,11t,0.603915484,0.361883055,96,81
2,11t,0.716512905,0.493033358,33,81
2,11t,0.409641204,0.273564531,96,81
2,11t,0.686186501,0.576802211,34,85
2,11t,0.81574783,0.409073842,81,85
2,11t,0.756469296,0.52210826,92,80
2,11t,0.531430489,0.468314746,34,85
2,11t,0.731962072,0.470784785,96,81
2,11t,0.981342634,0.624605084,96,85
2,CNTR,0.650335501,0.444185165,33,80
2,11t,1.03859239,0.740563572,33,85
2,11t,0.638207842,0.400636197,96,81
2,11t,0.549085618,0.453795281,34,85
2,11t,0.601511345,0.462794196,34,85
2,CNTR,0.726629991,0.41571638,80,85
2,CNTR,0.697892687,0.427891455,80,85
2,11t,0.825615525,0.418986059,81,85
2,11t,0.555060913,0.458773164,34,85
2,11t,0.792317742,0.663958833,92,80
2,11t,0.90372789,0.647984522,92,80
2,11t,0.786344339,0.555321191,92,80
2,11t,0.803684264,0.596874737,92,85
2,11t,0.33288378,0.255749369,80,49
2,11t,0.573925113,0.423845105,80,44
2,11t,0.630729262,0.46147081,34,85
2,CNTR,0.626097253,0.345596484,34,80
2,11t,0.640111879,0.517181248,34,85
2,11t,0.663978961,0.412222747,96,81
2,11t,0.794013346,0.544060923,33,80
2,11t,0.668687975,0.479382096,80,75
2,11t,0.822686253,0.509551431,96,81
2,11t,0.494014358,0.358257483,80,47
2,11t,0.673501541,0.493365972,80,66
2,11t,0.758815789,0.56536103,80,69
2,11t,0.481807658,0.360636082,80,88
2,11t,0.727350467,0.509643063,80,48
2,11t,0.605241414,0.43946995,80,40
2,11t,0.752861137,0.563018365,80,58
2,11t,1.529218921,1.144732603,80,54
2,11t,0.748579331,0.548725671,80,70
2,11t,0.676485756,0.504928871,80,50
2,11t,0.607677964,0.481304396,34,85
2,11t,0.616118335,0.43402771,80,55
2,11t,0.662682838,0.478644124,80,61
2,11t,0.723696275,0.524341249,80,78
2,11t,0.876183047,0.458165385,81,32
2,11t,0.883168519,0.576889287,33,85
2,11t,0.867054073,0.583837618,33,81
2,11t,0.567208223,0.402576624,34,85
2,11t,0.307705413,0.157229782,32,72
2,11t,0.377562632,0.199175447,32,51
2,11t,0.287936767,0.158034181,32,57
2,11t,0.259743485,0.134252496,32,74
2,11t,0.35853904,0.185353069,32,73
2,11t,0.656418406,0.345202396,32,64
2,11t,0.254285809,0.129327626,32,52
2,11t,0.271543701,0.133746657,32,67
2,11t,0.451133343,0.25921588,32,43
2,11t,0.416112157,0.223638607,32,77
2,11t,0.350535257,0.182925687,32,42
2,11t,0.245195222,0.125010239,32,68
2,11t,0.238053077,0.119390218,32,59
2,11t,0.419758167,0.21872537,32,53
2,5t,0.340365315,0.175882147,32,63
2,11t,0.162605815,0.085761449,32,83
2,11t,0.257756064,0.136497898,32,86
2,11t,0.269072983,0.140969455,32,65
2,11t,0.510166417,0.417752294,96,81
2,11t,0.613328784,0.485050457,34,85
2,11t,0.612293225,0.395599334,34,85
2,11t,0.61254843,0.358552216,81,47
2,11t,0.546787021,0.315074471,81,88
2,11t,0.589947852,0.347298342,81,40
2,11t,0.551418794,0.287533226,81,44
2,11t,0.61608208,0.357158723,81,50
2,11t,0.535203404,0.312588157,81,55
2,11t,0.658384526,0.375481269,81,75
2,11t,0.678583876,0.391030828,81,66
2,11t,0.690702601,0.390871957,81,49
2,CNTR,0.708446424,0.398846946,34,80
2,11t,0.478736178,0.273281989,34,80
2,11t,0.726893833,0.514827991,92,80
2,11t,0.771219935,0.554954717,92,80
2,11t,0.658440248,0.4819834,92,85
2,11t,0.522574173,0.205098582,93,80
2,11t,0.215798986,0.193444749,93,80
2,11t,0.315291154,0.142761906,93,85
2,5t,0.529966193,0.253108655,93,85
2,11t,0.436924198,0.15758547,93,80
2,11t,0.709662868,0.43451594,33,85
2,11t,0.843574628,0.554019447,33,81
2,11t,0.637936934,0.450109019,34,85
2,11t,0.583671324,0.407481265,34,85
2,11t,0.796363423,0.596645309,80,49
2,11t,0.472147919,0.362748673,34,85
2,11t,0.610012581,0.431036092,34,85
2,11t,0.444344996,0.347817448,34,85
2,11t,0.111712441,0.092317892,96,81
2,CNTR,0.714072072,0.515933328,33,80
2,11t,0.821632233,0.527074308,33,80
2,11t,0.791271068,0.552494899,85,64
2,11t,0.785572093,0.552765954,85,64
2,11t,0.784210831,0.536527544,85,64
2,11t,0.742138678,0.522920614,85,64
2,11t,0.467997469,0.305076242,85,64
2,11t,0.744937171,0.388751353,81,32
2,11t,0.81673832,0.557244151,85,43
2,11t,0.848827059,0.596006753,85,53
2,11t,0.79145479,0.577871867,85,77
2,11t,0.438817934,0.295200031,80,71
2,11t,0.860606341,0.599716749,85,42
2,11t,0.758804442,0.535875038,85,51
2,11t,0.813462457,0.586427304,85,73
2,11t,0.761001876,0.531253254,85,65
2,11t,0.980511466,0.723808767,85,67
2,11t,0.526659975,0.328171541,80,69
2,11t,0.88301434,0.633576422,85,72
2,11t,0.579730454,0.421273495,80,75
2,11t,0.698912007,0.474451209,85,59
2,11t,0.810922443,0.558645689,85,74
2,11t,0.283522457,0.168762426,80,75
2,11t,0.039785103,0.021823149,80,75
2,11t,0.747201095,0.519805391,85,86
2,11t,0.813548633,0.575564959,85,52
2,11t,0.529265979,0.374407578,80,47
2,11t,0.191459121,0.110357388,80,47
2,11t,0.741095093,0.510481208,85,57
2,11t,0.77719155,0.534602422,85,68
2,11t,0.361614769,0.216032195,80,61
2,11t,0.526381091,0.366999516,85,63
2,11t,0.467400024,0.321350895,85,83
2,11t,0.591742797,0.386601258,80,58
2,11t,0.825317694,0.56895871,85,43
2,11t,0.34659847,0.227135848,80,49
2,11t,0.414426523,0.264317076,80,49
2,11t,0.835511602,0.578565744,85,53
2,11t,0.751513963,0.517138193,85,77
2,11t,0.235038439,0.139784382,80,40
2,11t,0.721182622,0.506957912,85,42
2,11t,0.599161912,0.419805856,85,51
2,11t,0.607219818,0.427216115,85,73
2,11t,0.494210831,0.339855139,85,65
2,11t,0.413582262,0.276302146,80,44
2,11t,0.087110205,0.050350106,80,44
2,11t,0.504460153,0.333638273,85,67
2,11t,0.406454566,0.263755794,85,72
2,11t,0.249780589,0.156432071,85,59
2,11t,0.247041435,0.162726127,85,74
2,11t,0.489957506,0.325426235,80,76
2,5t,0.620592969,0.412437693,85,86
2,11t,0.312359913,0.209503158,85,52
2,11t,0.213391157,0.142930374,80,46
2,11t,0.215921912,0.141386589,85,57
2,11t,0.368900152,0.223028545,80,55
2,5t,0.226763189,0.144854248,85,68
2,11t,0.413036915,0.269524956,85,43
2,11t,0.589267206,0.35010595,96,81
2,11t,0.407055669,0.259663812,85,53
2,11t,0.518037564,0.337179262,85,77
2,11t,0.703176358,0.507251539,80,66
2,11t,0.126011729,0.079617584,85,42
2,11t,0.289375099,0.163955376,80,66
2,11t,0.113407809,0.075396864,85,51
2,11t,0.14812396,0.094225048,85,73
2,11t,0.083464951,0.050613587,80,66
2,11t,0.272797564,0.179732597,85,65
2,11t,0.443525135,0.282062079,80,48
2,11t,0.433465324,0.283529347,80,62
2,11t,0.467896043,0.299865223,80,70
2,11t,0.337502325,0.215291526,80,60
2,11t,0.359771416,0.214762244,80,78
2,11t,0.419442474,0.251758367,80,50
2,11t,0.126210938,0.084159945,80,50
2,11t,0.629343021,0.42357221,80,54
2,11t,0.521060184,0.366994414,34,85
2,11t,0.630702164,0.451125751,34,85
2,11t,0.543343053,0.347756958,80,88
2,11t,0.542469049,0.434435012,34,85
2,11t,0.526993462,0.403471884,34,85
2,11t,0.134113936,0.082444543,80,88
2,11t,0.504651262,0.401874299,34,85
2,11t,0.365992987,0.245234715,80,89
2,11t,0.117308343,0.074177697,80,90
2,11t,0.340977282,0.21508645,33,85
2,11t,0.160522506,0.133075482,96,81
2,11t,0.563122011,0.343556347,96,32
2,11t,0.821122151,0.505155096,33,80
2,11t,0.452700025,0.289174204,33,80
2,11t,0.808140625,0.389782598,81,32
2,11t,0.65898023,0.400974543,96,81
2,11t,0.576602689,0.325252192,81,54
2,11t,0.687030258,0.408090098,80,85
2,11t,0.762993803,0.53831992,80,85
2,11t,0.472542088,0.338337313,80,85
2,11t,0.757360828,0.443096431,81,69
2,11t,0.67249829,0.401514436,81,58
2,11t,0.492095227,0.27204086,81,78
2,11t,0.645834888,0.406006744,81,61
2,11t,0.601317215,0.338330282,81,70
2,11t,0.645412931,0.36804003,81,48
2,11t,0.407785088,0.225558428,81,41
2,11t,0.45676208,0.259307432,81,62
2,11t,0.33895764,0.184580644,81,89
2,11t,0.41515878,0.23247943,81,76
2,11t,0.353756693,0.201415208,81,71
2,11t,0.533107043,0.301636371,81,49
2,11t,0.510337072,0.275530248,81,66
2,11t,0.290197454,0.165133417,81,47
2,11t,0.128876536,0.114142538,96,81
2,11t,0.595253578,0.325575551,96,81
2,11t,0.623769416,0.387569235,96,32
2,11t,0.475761374,0.268865376,34,80
2,11t,0.557833573,0.273721171,81,32
2,11t,0.356046233,0.207794185,81,60
2,11t,0.422004474,0.323184167,34,85
2,11t,0.484474741,0.360563298,34,85
2,11t,0.429530853,0.309284039,34,85
2,11t,0.596535208,0.288216787,81,32
2,11t,0.304352347,0.161057018,92,80
2,11t,0.183476289,0.166370369,96,81
2,11t,0.508452835,0.377345229,80,41
2,11t,0.792719759,0.476600896,96,81
2,11t,0.512994049,0.251867561,81,32
2,11t,0.335627054,0.191313055,96,32
2,11t,0.720389532,0.564101463,80,71
2,11t,0.799880851,0.622698075,80,41
2,11t,0.973100696,0.784437014,80,54
2,11t,0.958621698,0.763825726,80,44
2,11t,0.983831461,0.786864789,80,47
2,11t,0.795373989,0.622872744,80,88
2,11t,0.772903694,0.589449327,80,60
2,11t,0.859716005,0.695471101,80,49
2,11t,0.82858569,0.6396873,80,62
2,11t,0.916881428,0.734297322,80,69
2,11t,0.862798689,0.687236631,80,70
2,11t,0.83498844,0.662676349,80,48
2,11t,0.8280263,0.654788967,80,40
2,11t,0.775552701,0.626850437,80,50
2,11t,0.892806422,0.722973587,80,58
2,11t,0.86603999,0.663975943,80,78
2,11t,0.705007479,0.546575186,80,46
2,11t,0.822038393,0.641809352,80,76
2,11t,1.226417698,0.96425572,80,55
2,11t,0.907466064,0.710956418,80,61
2,11t,0.806038183,0.642801161,80,75
2,CNTR,0.722140871,0.523885961,80,85
2,CNTR,0.657741323,0.423682832,80,85
2,CNTR,0.709200317,0.482457569,80,85
2,11t,0.341308617,0.186041039,81,75
2,11t,0.220057288,0.122648343,81,54
2,11t,0.197725803,0.108168992,81,58
2,11t,0.104014969,0.059796516,81,49
2,11t,0.020437949,0.012323884,81,66
2,11t,0.01407982,0.009558988,81,47
2,11t,0.010085856,0.004002868,81,75
2,11t,0.102425484,0.054851353,81,40
2,11t,0.260106898,0.140874432,81,88
2,11t,0.079061813,0.048570631,81,44
2,11t,0.034789158,0.021013053,81,55
2,11t,0.212087191,0.127929914,81,50
2,11t,0.589179582,0.316468277,96,81
2,11t,0.203814159,0.103992241,81,32
2,11t,0.557553721,0.40198404,34,85
2,11t,0.408251882,0.277383138,34,85
2,11t,0.036092716,0.021907986,96,32
2,11t,0.196021274,0.163177076,96,81
2,11t,0.535108461,0.403449924,34,85
2,CNTR,0.682045974,0.41816507,34,80
2,11t,0.030285618,0.018806264,96,81
2,11t,0.407369232,0.261678682,34,85
2,11t,0.359888845,0.227504674,34,85
2,11t,0.147889372,0.12086236,96,81
2,11t,0.759871344,0.451080209,33,85
2,11t,0.772329643,0.464254633,33,81
2,11t,0.373356284,0.213056523,34,85
2,11t,0.81037009,0.557134344,92,80
2,11t,0.698993596,0.488555359,92,85
2,11t,0.076881028,0.040023291,34,85
2,5t,1.793251436,1.159331328,96,85
2,11t,0.815296252,0.386170459,81,85
2,11t,0.594595587,0.458343849,80,89
2,11t,0.561077294,0.425648348,80,89
2,1t,2.934485232,1.89784952,33,44
2,11t,0.766781184,0.509193393,33,80
2,11t,0.53563541,0.324064863,96,81
2,11t,0.517173075,0.346925949,96,81
2,11t,0.750039204,0.441113478,81,69
2,11t,0.738833139,0.434912093,81,75
2,11t,0.498561337,0.289410052,81,41
2,11t,0.739230886,0.420131061,81,54
2,11t,0.619676482,0.351741302,81,46
2,11t,0.733982573,0.417355066,81,49
2,11t,0.70057034,0.396689763,81,47
2,11t,0.730914923,0.413200733,81,58
2,11t,0.661080966,0.376057895,81,40
2,11t,0.677509024,0.381097158,81,44
2,11t,0.617382342,0.339185828,81,78
2,11t,0.719392572,0.415155537,81,50
2,11t,0.412422983,0.223959554,81,62
2,11t,0.634537921,0.366000777,81,61
2,11t,0.655184198,0.371765834,81,55
2,11t,0.766839515,0.445650415,81,70
2,11t,0.752075512,0.433835712,81,66
2,11t,0.782368416,0.476237723,81,60
2,11t,0.502064027,0.28521608,81,90
2,11t,0.55626044,0.314863173,81,90
2,11t,0.745016739,0.436360328,81,48
2,11t,0.712523066,0.403993314,81,71
